id,namenl,subtitlenl,subtitle2nl,startts,locationid,Klassiek,Populair,Operacursus,Muziekcursus,Familieconcert,Pop_jazz_and_beyond,Mezzo-middag,Pop_Classics,Muziektheater,Jazz,Doelenmenu
46189,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-08 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
46178,Piazzolla' s Tango - GEANNULEERD -,"Astor, su vida y su musica",,2018-11-08 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40559,Saint-Saëns en Debussy,Rotterdams Philharmonisch Orkest,,2018-11-08 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46188,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-09 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40558,Saint-Saëns en Debussy,Rotterdams Philharmonisch Orkest,,2018-11-09 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40458,King Swings,Club Doelen,,2018-11-09 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
46179,Metropole Strings & Anoushka Shankar,,,2018-11-09 21:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40449,Metropole Strings & Anoushka Shankar,,,2018-11-09 21:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40392,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-10 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
46384,Wannebiezz meezing-ochtend,Zondagochtendconcert,,2020-01-26 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
46197,Test Orkest de Bak,wel wel,,2018-11-10 20:00:00,10137,0,0,0,0,0,0,0,0,1,0,0
41193,Lo speziale - opera van Haydn,Kölner Kammerorchester o.l.v. Jan Willem de Vriend,,2018-03-08 20:15:00,10135,1,0,0,0,0,0,0,0,0,0,0
40672,Amsterdam Baroque Orchestra o.l.v. Ton Koopman,Concerten van Graaf Unico van Wassenaer,,2018-11-11 15:00:00,10134,0,0,0,0,0,0,0,0,0,0,0
40625,DoelenKwartet,Lamento’s,,2018-11-11 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
46187,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-12 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40471,The Star Wars Symphonic,International Symphony Orchestra & The New Romanian Symphony Choir,,2018-11-12 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46383,Tata Mirando,Zondagochtendconcert,,2020-02-09 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40391,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-16 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40514,Beethoven 5 voor het Sikkelcelfonds,Rotterdams Philharmonisch Orkest,,2018-11-16 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40601,Tatiana Koleva & Youth Percussion Pool: A Randstad Story,Club Doelen,,2018-11-16 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
46218,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-17 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40654,Sinfonia Rotterdam,Tsjaikovski loves Mozart,,2018-11-17 19:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
40433,Core Classics - Beethoven 5,Rotterdams Philharmonisch Orkest,,2018-11-17 20:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
46382,Wiener Tradition,Zondagochtendconcert,,2020-03-15 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40463,Meesterproef,Classic Young Masters,,2018-11-18 14:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40521,Gergiev Festival 2018: familieconcert Doornroosje (4+),voorprogramma vanaf 14.45u,,2018-09-16 16:00:00,10135,0,0,0,0,1,0,0,0,0,0,0
40530,Beethoven 5,Rotterdams Philharmonisch Orkest,,2018-11-18 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40594,Panama (2+),Feikes Huis,,2018-10-14 14:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
46217,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-20 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40679,DoelenKwartet,met Lisa Eggen & Jutta Puchhammer - altviool,,2018-11-20 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
46216,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40689,Laurenscantorij en Codarts Kamerorkest,met Lawrence Power - altviool,,2018-11-21 20:30:00,10134,0,0,0,0,0,0,0,0,0,0,0
46381,Ode aan Barbra Streisand door Petra Berger,Zondagochtendconcert,,2020-03-22 11:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
46215,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-22 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40418,Celebrating 105th birth date of Benjamin Britten,International Viola Congress 2018,,2018-11-22 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40517,Forellenkwintet,Rotterdams Philharmonisch Orkest,,2018-11-23 17:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40390,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-23 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40544,Schuberts Grote Symfonie,Rotterdams Philharmonisch Orkest,,2018-11-23 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40417,Kim Kashkashian & Robyn Schulkowsky,International Viola Congress 2018,,2018-11-23 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40453,Shishani & Namibian Tales,Club Doelen,,2018-11-23 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
46214,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-24 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41229,Rembrandt Frerichs Trio & Liza Ferschtman,The Contemporary Fortepiano,,2018-03-09 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41574,Ensemble Klang XL i.s.m. Christian Karlsen,Professor Bad Trip,,2017-02-24 20:30:00,10141,0,1,0,0,0,0,0,0,0,0,0
40538,Schuberts Grote Symfonie,Rotterdams Philharmonisch Orkest,,2018-11-25 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40622,Ralph van Raat - piano,speelt Nederlandse première van Boulez!,,2018-11-25 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
46213,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-26 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40682,VOCES8 & violiste Rachel Podger,Guardian Angel,,2018-11-26 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40639,Codarts Symphony Orchestra,Poulencs frivole orgelconcert,,2018-11-26 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46212,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-28 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40701,Muziekcursus met Gregor Bak,met diverse gastsprekers,,2018-11-28 20:00:00,10141,1,0,0,1,0,0,0,0,0,0,0
40735,Herman van Veen,,,2018-11-28 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46211,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-11-30 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40621,Norrbotten NEO,Lantern Lectures van Torstensson,,2018-11-30 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40609,Nederlands Kamerkoor & De Warme Winkel,Gesualdo,,2018-11-30 20:15:00,10147,0,0,0,0,0,0,0,0,0,0,0
40228,Arabic Symphonic Night,Rotterdams Philharmonisch Orkest,,2018-11-30 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40457,Diamanda Dramm,Club Doelen,,2018-11-30 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
46210,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-01 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
46206,Aşkım Kapışmak,presented by Mystiek,,2018-12-01 20:00:00,10146,0,0,0,0,0,0,0,0,0,0,0
40734,Herman van Veen,,,2018-12-01 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40657,West Coast Big Band,Neighbours Meeting Colours,,2018-12-01 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41317,KORAY AVCI - live in de Doelen,Presented by Mystiek Productions,,2017-02-26 20:15:00,10135,0,1,0,0,0,0,0,0,0,0,0
40593,Panama (2+),Feikes Huis,,2018-10-14 16:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
46229,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-02 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40710,Miracles of Music: 3 professoren over muziek en het brein,met muziek van Berget Lewis en Benjamin Herman,,2018-12-02 19:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
46168,Gilaki muziek in Rotterdam,,,2018-12-02 20:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
40620,DoelenEnsemble,Beeldenstorm van Wagemans,,2018-12-04 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
46228,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-06 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40557,Mozart en Strauss met Edo de Waart,Rotterdams Philharmonisch Orkest,,2018-12-06 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46221,Coşkun Karademir Quartet,,,2018-12-06 20:15:00,10141,0,0,0,0,0,0,0,0,0,0,0
40448,Coşkun Karademir Quartet,,,2018-12-06 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
46226,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-07 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40556,Mozart en Strauss met Edo de Waart,Rotterdams Philharmonisch Orkest,,2018-12-07 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40599,Saskia Lankhoorn & Wolfert Brederode - Musings from the Lowlands,Club Doelen,,2018-12-07 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
46227,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-08 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40634,Fábia Rebordão & ensemble,Fado,,2018-12-08 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
41622,Made in Rotterdam,,,2017-03-03 20:30:00,10141,0,1,0,0,0,0,0,0,0,0,0
40592,Mile(s)tones (6+),Zonzo Compagnie,,2018-11-18 14:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
40667,Calefax,In het hoofd van de componist,,2018-12-09 14:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
40649,Bert den Hertog - Laurensorgel,Claude D. et Jeanne D.,,2018-12-09 15:00:00,10134,0,0,0,0,0,0,0,0,0,0,0
40591,Mile(s)tones (6+),Zonzo Compagnie,,2018-11-18 16:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
46245,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-11 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40678,Ruysdael Kwartet,All British Music,,2018-12-11 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
46244,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-12 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41154,Sinfonietta Riga,De Christina Cyclus van Klas Torstensson,,2018-05-22 20:15:00,10135,0,0,0,1,0,0,0,0,0,0,0
46209,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-13 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41188,Daniel Zaretsky - Laurensorgel,Russia meets Rotterdam,,2018-03-11 15:00:00,10134,1,0,0,0,0,0,0,0,0,0,0
46243,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-14 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40543,Sjostakovitsj 11,Rotterdams Philharmonisch Orkest,,2018-12-14 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40596,"Lijbaart, Stadhouders & Rambags - Under the Surface",Club Doelen,,2018-12-14 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
40477,Deo Cantemus - Matinee,o.l.v. Hans van Blijderveen,,2018-12-15 14:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40389,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-15 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40432,Core Classics - Sjostakovitsj 11,Rotterdams Philharmonisch Orkest,,2018-12-15 20:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40223,Livity & Friends - GEANNULEERD -,,,2018-12-15 22:00:00,10143,0,0,0,0,0,0,0,0,0,0,0
40470,"Koray Avcı ""Senin İçin Değer"" European Tour",Presented by Mystiek Productions,,2018-10-27 20:15:00,10135,0,1,0,0,0,0,0,0,0,0,0
40536,Sjostakovitsj 11,Rotterdams Philharmonisch Orkest,,2018-12-16 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40465,Kalben,presented by Mystiek,,2018-12-16 21:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
46186,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-18 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40610,Nederlandse Bachvereniging,Kerst met Bach,,2018-12-18 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40472,Westlands Mannenkoor - Kerstconcert,,,2018-12-19 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46225,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-20 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40476,Deo Cantemus - Avond,o.l.v. Hans van Blijderveen,,2018-12-20 20:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40606,Pierrot Lunaire door Kopatchinskaja,Asko | Schönberg,,2018-12-20 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40638,Geert Bierling - Bätzorgel en koororgel,Kerstconcert met wijnproeverij,,2018-12-20 20:30:00,10138,0,0,0,0,0,0,0,0,0,0,0
46171,Argerich speelt Prokofjev,Rotterdams Philharmonisch Orkest,,2018-12-21 18:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40388,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40513,Kerst met Bach,Rotterdams Philharmonisch Orkest,,2018-12-21 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40456,Symbio,Club Doelen,,2018-12-21 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
46185,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-22 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41024,From Russia with love,,,2018-03-15 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40447,What a wonderful Christmas,The Legends ft. Michael Varekamp,,2018-12-22 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40959,De Oase Bar geeft een feestje! - 2017,Rotterdamse sing-a-long in De Doelen,,2017-09-08 20:15:00,10135,0,1,0,0,0,0,0,0,0,0,0
46169,Luxe Kerstbrunch,Marriott Hotel Rotterdam,,2018-12-23 11:30:00,10173,0,0,0,0,0,0,0,0,0,0,0
40518,Sint Sing Along (3+),Rotterdams Philharmonisch Orkest,,2018-12-02 11:00:00,10137,0,0,0,0,1,0,0,0,0,0,0
40520,De ontdekkingsreis van Piccolo en Saxo (4+),Rotterdams Philharmonisch Orkest,,2018-12-09 14:15:00,10135,0,0,0,0,1,0,0,0,0,0,0
40528,Kerst met Bach,Rotterdams Philharmonisch Orkest,,2018-12-23 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46173,De ontdekkingsreis van Piccolo en Saxo (4+),Rotterdams Philharmonisch Orkest,,2018-12-09 16:00:00,10135,0,0,0,0,1,0,0,0,0,0,0
46170,Argerich speelt Prokofjev,Rotterdams Philharmonisch Orkest,,2018-12-23 17:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46242,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-23 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
46220,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2018-12-24 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40941,De Oase Bar geeft een feestje! - 2017,Rotterdamse sing-a-long in De Doelen,,2017-09-09 20:15:00,10135,0,1,0,0,0,0,0,0,0,0,0
41216,Emanuel Ax - piano,"Mozart, Beethoven en Liszt",,2018-03-16 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
41238,Carte blanche voor Mike Boddé,,,2018-03-17 20:15:00,10137,1,0,0,0,0,0,0,0,0,0,0
40462,Eliane Rodrigues,Kerstmatinee,,2018-12-26 15:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40231,"Eindejaarsconcert 27-12-2018 middag – Zendingskoor – P. Wildeman & Mannenkoren –  W. Nijhoff, M. Zonnenberg, G. Bronkhorst",m.m.v. o.a. Mark Brandwijk en Joost van Belzen,,2018-12-27 13:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40230,Eindejaarsconcert avond o.a. HJK 9 & Samengesteld Nederlands Mannenkoor,m.m.v. o.a. Wilhelm Groendijk en Mark Brandwijk,,2018-12-27 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
46203,Test Manon voorstelling met een hele hele lange titel,"en ook met een lange subtitel, want dat wil ik ook weten",,2019-01-01 13:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
46241,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-05 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
41269,Koor en orkest van de Nederlandse Bachvereniging,Matthäus-Passion,,2018-03-19 19:30:00,10135,1,0,0,0,0,0,0,0,0,0,0
40648,Laurenscantorij en Hayo Boerema,A Spectacular Happy New Year,,2019-01-06 15:00:00,10134,0,0,0,0,0,0,0,0,0,0,0
40590,Twinkel Twinkel (2+),Kerstvoorstelling Ageeth de Haan,,2018-12-23 14:00:00,10141,0,0,0,0,1,0,0,0,0,0,0
46201,Test RPhO 1,Rotterdams Philharmonisch Orkest,,2019-01-08 14:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
46184,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-10 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40619,Maarten van Veen en Ralph van Raat - piano,Dark Waves van Adams,,2019-01-10 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40512,Nieuwjaarsconcert: Best of Broadway,Rotterdams Philharmonisch Orkest,,2019-01-10 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40595,Ikarai,Club Doelen | i.s.m. Jazz International Rotterdam,,2019-01-11 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
46224,Buray,Kehanet Europe Tour,,2019-01-11 21:00:00,10143,0,0,0,0,0,0,0,0,0,0,0
46183,Groot concert voor Support Casper                                 (onderzoek alvleesklierkanker),mmv. diverse koren en Jan Vayne,,2019-01-12 14:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
46442,test nog een test,om te testen,,2019-01-12 16:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
46443,Test Test testconcert,om te testen,,2019-01-12 16:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40653,Sinfonia Rotterdam,Vandaag geen Mozart…,,2019-01-12 19:30:00,10137,0,0,0,0,0,0,0,0,0,0,0
46181,Unilever Concert4You,Rotterdams Philharmonisch Orkest,,2019-01-12 19:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40662,Louisiana Boathouse Ensemble,Elgars Pianokwintet,,2019-01-13 11:00:00,10137,0,0,0,0,0,0,0,0,0,0,0
40570,Luistercursus Tristan & Isolde trilogie,verzorgd door Peter-Jan Wagemans,,2019-01-13 14:00:00,10141,0,0,0,0,0,0,0,0,0,0,0
40527,Nieuwjaarsconcert: Best of Broadway,Rotterdams Philharmonisch Orkest,,2019-01-13 14:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
46240,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-13 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40387,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-15 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40637,Bennewitz Quartet & Harry-Imre Dijkstra,Klarinetkwintet van Brahms,,2019-01-15 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40386,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-16 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40700,Muziekcursus met Gregor Bak,met diverse gastsprekers,,2019-01-16 20:00:00,10141,1,0,0,1,0,0,0,0,0,0,0
40618,"Cappella Amsterdam, Melzer, Pescias & Pons _ WORDT ONGEPLACEERD",La Trilogie de Tristan et Yseult (1 & 2),,2019-01-16 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40497,"Cappella Amsterdam, Melzer, Pescias & Pons",La Trilogie de Tristan et Yseult (1 & 2),,2019-01-16 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40385,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-17 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40474,The Pasadena Roof Orchestra,50-Jarig Jubileum Tournee,,2019-01-17 20:15:00,10137,0,0,0,0,0,0,0,0,0,0,0
40613,Philharmonie Zuidnederland,La Trilogie de Tristan et Yseult (3),,2019-01-17 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40384,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-18 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40597,StarkLinnemann & Iman Spaargaren - Transcending Chopin,Club Doelen,,2019-01-18 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
40445,Stargaze,,,2019-01-18 21:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40189,Stargaze,,,2019-01-18 21:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40383,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-19 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40431,Core Classics - Shéhérazade,Rotterdams Philharmonisch Orkest,,2019-01-19 20:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40382,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-20 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40769,The Hollies,,,2018-05-20 20:15:00,10135,0,1,0,0,0,0,0,0,0,0,0
46447,tm3 test2,,,2019-01-21 11:30:00,10135,0,0,0,0,0,0,0,0,0,0,0
40381,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-21 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40687,VOCES8 & Codarts Dans - VERPLAATST NAAR GZ -,Winter Tales,,2019-01-21 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40380,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-01-22 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40704,Orkest van de Achttiende Eeuw & Cappella Amsterdam,Haydn - Die Jahreszeiten,,2018-10-17 20:15:00,10135,0,0,0,1,0,0,0,0,0,0,0
40424,Operacursus 2018-2019,"Pauzedrankje inbegrepen, inloopkoffie en thee betalend",,2019-01-24 19:30:00,10141,1,0,1,0,0,0,0,0,0,0,0
40526,Valery Gergiev en de Russen,Rotterdams Philharmonisch Orkest,,2019-01-25 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40193,Alex Simu Quintet - Echoes of Bucharest,Club Doelen | i.s.m. Jazz International Rotterdam,,2019-01-25 20:30:00,10141,0,0,0,0,0,0,0,0,0,1,0
40630,Eva Wolff & Hernán Possetti,Tango met workshop en tangosalon,,2019-01-26 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
46207,"Jan Mulder, piano & Amsterdam Festival Orchestra","Silent Night, Holy Night",,2018-12-24 20:00:00,10135,0,1,0,0,0,0,0,0,0,0,0
40581,Kerst met Maestro Eric (9+),,,2018-12-23 14:00:00,10137,0,0,0,0,1,0,0,0,0,0,0
40532,Valery Gergiev en de Russen,Rotterdams Philharmonisch Orkest,,2019-01-27 15:00:00,10135,0,0,0,0,0,0,0,0,0,0,0
40696,London Symphony Orchestra,Beethovens Vioolconcert door Isabelle Faust,,2019-01-31 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40542,Lahav Shani en de Weense School,Rotterdams Philharmonisch Orkest,,2019-02-01 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
40204,Made in Rotterdam,Club Doelen,,2019-02-01 20:30:00,10141,0,0,0,0,0,0,0,0,0,0,0
40379,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-02-04 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40378,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-02-05 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40377,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-02-06 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
40624,Orgelcursus,Bach en de Kleine Prins (1/2),,2019-02-06 20:00:00,10168,0,0,0,0,0,0,0,0,0,0,0
40376,Doelenmenu,"Voor meer informatie en voorwaarden, zie www.dedoelen.nl/doelenmenu",,2019-02-07 19:00:00,10151,0,0,0,0,0,0,0,0,0,0,1
46200,Aida (Verdi),Opera/Ballethuis Charkov,,2019-02-07 20:00:00,10145,0,0,1,0,0,0,0,0,0,0,0
40555,Rachmaninov en Tsjaikovski,Rotterdams Philharmonisch Orkest,,2019-02-07 20:15:00,10135,0,0,0,0,0,0,0,0,0,0,0
